rebalance_date,overall_tradable_nav,overall_basket_level,overall_cash_weight,overall_price_coverage_share,n_baskets,total_entries,total_exits,total_turnover,rebalanced_baskets
2022-04-29,100.00000000000001,100.00000000000001,1.0,0.4906586598036412,10,0,0,0.0,10
2022-04-30,100.00000000000001,100.00000000000001,1.0,0.4906586598036412,10,0,0,0.0,10
2022-05-01,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-02,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-03,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-04,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-05,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-06,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-07,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-08,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-09,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-10,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-11,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-12,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-13,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-14,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-15,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-16,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-17,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-18,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-19,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-20,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-21,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-22,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-23,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-24,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-25,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-26,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-27,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-28,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-29,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-30,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-05-31,100.00000000000001,100.00000000000001,1.0,0.41659517681822517,10,0,0,0.0,10
2022-06-01,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-02,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-03,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-04,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-05,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-06,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-07,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-08,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-09,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-10,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-11,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-12,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-13,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-14,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-15,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-16,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-17,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-18,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-19,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-20,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-21,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-22,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-23,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-24,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-25,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-26,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-27,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-28,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-29,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-06-30,100.00000000000001,100.00000000000001,1.0,0.5229720712992089,10,0,0,0.0,10
2022-07-01,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-02,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-03,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-04,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-05,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-06,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-07,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-08,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-09,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-10,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-11,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-12,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-13,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-14,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-15,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-16,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-17,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-18,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-19,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-20,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-21,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-22,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-23,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-24,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-25,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-26,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-27,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-28,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-29,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-30,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-07-31,100.00000000000001,100.00000000000001,1.0,0.44509579639691166,10,0,0,0.0,10
2022-08-01,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-02,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-03,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-04,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-05,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-06,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-07,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-08,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-09,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-10,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-11,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-12,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-13,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-14,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-15,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-16,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-17,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-18,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-19,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-20,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-21,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-22,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-23,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-24,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-25,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-26,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-27,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-28,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-29,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-30,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-08-31,100.00000000000001,100.00000000000001,1.0,0.48217519778858076,10,0,0,0.0,10
2022-09-01,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-02,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-03,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-04,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-05,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-06,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-07,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-08,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-09,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-10,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-11,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-12,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-13,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-14,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-15,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-16,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-17,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-18,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-19,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-20,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-21,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-22,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-23,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-24,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-25,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-26,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-27,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-28,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-29,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-09-30,100.00000000000001,100.00000000000001,1.0,0.6664283671718616,10,0,0,0.0,10
2022-10-01,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-02,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-03,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-04,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-05,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-06,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-07,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-08,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-09,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-10,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-11,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-12,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-13,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-14,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-15,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-16,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-17,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-18,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-19,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-20,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-21,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-22,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-23,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-24,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-25,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-26,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-27,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-28,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-29,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-30,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-10-31,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-01,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-02,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-03,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-04,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-05,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-06,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-07,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-08,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-09,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-10,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-11,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-12,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-13,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-14,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-15,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-16,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-17,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-18,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-19,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-20,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-21,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-22,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-23,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-24,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-25,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-26,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-27,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-28,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-29,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-11-30,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-01,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-02,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-03,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-04,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-05,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-06,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-07,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-08,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-09,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-10,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-11,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-12,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-13,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-14,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-15,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-16,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-17,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-18,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-19,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-20,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-21,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-22,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-23,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-24,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-25,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-26,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-27,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-28,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-29,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-30,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2022-12-31,100.00000000000001,100.00000000000001,1.0,0.45305499952340106,10,0,0,0.0,10
2023-01-01,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,3,0,0.475,10
2023-01-02,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-03,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-04,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-05,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-06,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-07,100.00000000000001,100.00000000000001,0.9260175388428178,1.0,10,0,0,0.0,9
2023-01-08,100.86312871350047,100.86312871350047,0.9256290337954808,1.0,10,0,0,0.0,9
2023-01-09,100.86312871350047,100.86312871350047,0.9256290337954808,1.0,10,0,0,0.0,9
2023-01-10,100.18495615289297,100.18495615289297,0.9259272061674122,1.0,10,0,0,0.0,9
2023-01-11,99.53760961776763,99.53760961776763,0.9262633277503167,1.0,10,0,0,0.0,9
2023-01-12,98.45869872589205,98.45869872589205,0.9260175388428178,0.9740412416992343,10,0,1,0.04734219269102995,10
2023-01-13,97.1852350617078,97.1852350617078,0.9270146768629653,0.9740412416992343,10,0,0,0.0,9
2023-01-14,96.78334977547823,96.78334977547823,1.0,0.9221237250977029,10,0,2,0.0,10
2023-01-15,96.78334977547823,96.78334977547823,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-16,96.78334977547823,96.78334977547823,0.9260175388428178,0.9740412416992343,10,2,0,0.475,10
2023-01-17,96.20276868870745,96.20276868870745,1.0,0.9221237250977029,10,0,2,0.0,10
2023-01-18,96.20276868870745,96.20276868870745,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-19,96.20276868870745,96.20276868870745,0.9260175388428178,0.9480824833984687,10,1,0,0.47500000000000003,10
2023-01-20,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,1,0.0,10
2023-01-21,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-22,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-23,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-24,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-25,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-26,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-27,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-28,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-29,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-30,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-01-31,96.24309716072862,96.24309716072862,1.0,0.9221237250977029,10,0,0,0.0,10
2023-02-01,96.24309716072862,96.24309716072862,0.8539819845581927,1.0,10,2,0,0.9499999999999998,10
2023-02-02,96.03534987789705,96.03534987789705,0.854088204928725,1.0,10,0,0,0.0,8
2023-02-03,99.43655090735088,99.43655090735088,0.8530050198874977,1.0,10,0,0,0.0,8
2023-02-04,97.39583028967859,97.39583028967859,0.8535342633929833,1.0,10,0,0,0.0,8
2023-02-05,97.60357757251016,97.60357757251016,0.8534280430224511,1.0,10,0,0,0.0,8
2023-02-06,97.60357757251016,97.60357757251016,0.8534280430224511,1.0,10,0,0,0.0,8
2023-02-07,97.81132485534172,97.81132485534172,0.8533264146588362,1.0,10,0,0,0.0,8
2023-02-08,97.81132485534172,97.81132485534172,0.8533264146588362,1.0,10,0,0,0.0,8
2023-02-09,97.81132485534172,97.81132485534172,0.8533264146588362,1.0,10,0,0,0.0,8
2023-02-10,97.81132485534172,97.81132485534172,0.8533264146588362,1.0,10,0,0,0.0,8
2023-02-11,97.81132485534172,97.81132485534172,0.8533264146588362,1.0,10,0,0,0.0,8
